"num_debate","canal","username","fecha","comentario","num_likes","comentario_editado"
"2.0","unotv","dl1370","28/04/2024","El candidato argumenta mejor y genera propuestas, las otras solo hablan de lo que ellas hicieron según, en el caso de Claudia solo habla de la 4t y el gobierno de amlo","40.0","el candidato argumenta mejor y genera propuestas,las otras solo hablan de lo que ellas hicieron según,en el caso de claudia solo habla de la 4ta transformación y el gobierno de amlo"
"2.0","unotv","geraldinemunguia5030","28/04/2024","Honestamente la candidata Xochitl parece un completo chiste, solo interrumpe y hace comentarios sin coherencia, debería ser destituida del puesto de candidata, no tiene ni la educación ni los valores para estar en esa posición... Por favor los que la apoyan vean la realidad es totalmente incoherente. Lindo día para todos los Mexicanos.","45.0","honestamente la candidata xochitl parece un completo chiste,solo interrumpe y hace comentarios sin coherencia,debería hacer destituida del puesto de candidata,no tiene ni la educación ni los valores para estar en esa posición...por favor los que la apoyan vean la realidad es totalmente incoherente.lindo día para todos los mexicanos."
"2.0","unotv","lettysanchezhernandez3787","28/04/2024","Se nota que Chochil salió de una vecindad  no tiene táctica nada que ver con la Doctora Claudia.","85.0","se nota que xochitl salió de una vecindad no tiene táctica nada que ver con la doctora claudia."
"2.0","unotv","ponchorp7644","28/04/2024","Da pena ajena X Galvez","81.0","da pena ajena x galvez"
"2.0","unotv","juliogonzaleztello","28/04/2024","Es obvio que Xochitl trae aparato donde le dicen todo el modo de hablar la delata","61.0","es obvio que xochitl trae aparato donde le dicen todo el modo de hablar la delata"
"2.0","unotv","danielanguiano8036","28/04/2024","plan c apoyado por Claudia","32.0","plan c apoyado por claudia"
"2.0","unotv","theking8455","28/04/2024","ME LLAMÓ LA ATENCIÓN LA PROPUESTA DE XOCHITL DE QUITAR EL ISR A QUIENES GANEN MENOS DE $15000 AL MES  PERO ¿CÓMO PLANEAN PAGAR LOS PROGRAMAS SOCIALES Y PROYECTOS SI CONSTITUYEN EL 70%?","43.0","me llamó la atención la propuesta de xochitl de quitar el isr a quienes ganen menos de$15000 al mes pero¿cómo planean pagar los programas sociales y proyectos si constituyen el 70%?"
"2.0","unotv","mtcv8083","28/04/2024","Mientras las comadres se pelean, el único que veo dando propuestas y respondiendo preguntas es a Maynez, yo pensaba votar por Morena, porque en comparación a otros sexenios, estamos mejor, pero sinceramente la mentira del precio de la gasolina y el basar sólo la economía y el desarrollo en los hidrocarburos me hace desconfiar, además del hecho de que que no de respuestas claras. Me gusta la visión mas congruente y a futuro de Maynez, el pensar en el cuidado ambiental y energias limpias que a todos les vale mother... Y si no votamos ni por Chana ni Juana?","28.0","mientras las comadres se pelean,el único que veo dando propuestas y respondiendo preguntas es a maynez,yo pensaba votar por morena,porque en comparación a otros sexenios,estamos mejor,pero sinceramente la mentira del precio de la gasolina y el basar sólo la economía y el desarrollo en los hidrocarburos me hace desconfiar,además del hecho de que que no de respuestas claras.me gusta la visión más congruente y a futuro de maynez,el pensar en el cuidado ambiental y energias limpias que a todos les vale mother...y si no votamos ni por chana ni juana?"
"2.0","unotv","HallidayASR","28/04/2024","Definitivamente voy con Maynez","51.0","definitivamente oye con maynez"
"2.0","unotv","edithgarcia4713","28/04/2024","Esa X Gálvez parece un chiste, un pésimo chiste y una broma de muy mal gusto","119.0","esa x galvez parece un chiste,un pésimo chiste y una broma de muy mal gusto"
"2.0","unotv","efrainaguilard5878","28/04/2024","No mientan, la gasolina no a bajado al contrario subió demasiado en Q.Roo cuesta $ 25.79 la magna es el de menor precio.","13.0","no mientan,la gasolina no a bajado al contrario subió demasiado en que.roo cuesta$25.79 la magna es el de menor precio."
"2.0","unotv","Bubu_Gamer05","28/04/2024","La chochil nadamás fue a hacer el ridículo de nuevo, en vez de mostrar proyectos y planes para el futuro de México fue a decirle lo mismo de lo mismo a Claudia, queda claro que lejos de ver por el país solo quiere vengarse de las humillaciones que ah recibido por causa de su corrupción y de su ineptitud para el cargo","22.0","la xochitl nadamás fue a hacer el ridículo de nuevo,en vez de mostrar proyectos y planes para el futuro de méxico fue a decirle lo mismo de lo mismo a claudia,queda claro que lejos de ver por el país solo quiere vengarse de las humillaciones que ah recibido por causa de su corrupción y de su ineptitud para el cargo"
"2.0","unotv","MarthaRamirez-vi6ge","28/04/2024","Maynez y los gobernadores de Monterrey y Jalisco no tienen ningún logro. El presidente fue el que terminó las obras de los trajes y el agua en esos estados.","44.0","maynez y los gobernadores de monterrey y jalisco no tienen ningún logro.el presidente fue el que terminó las obras de los trajes y el agua en esos estados."
"2.0","unotv","user-lt5od1pm7o","28/04/2024","Ala oposición les duele demasiado que con este sexenio están dando el dinero al pueblo  .....y no se van a sus bolsillos vancarios","45.0","a la oposición les duele demasiado que con este sexenio están dando el dinero al pueblo.....y no se van a sus bolsillos vancarios"
"2.0","unotv","Villianforxh","28/04/2024","Gálvez no fue a debatir,fue a tirarle hate a claudia","22.0","galvez no fue a debatir,fue a tirarle odio a claudia"
"2.0","unotv","Somek-one","28/04/2024","En pocas palabras Xochitl, es la definición de vergüenza envidia rencor manipulación y  de muchas mas jajaja se veia bien mal la neta","54.0","en pocas palabras xochitl,es la definición de vergüenza envidia rencor manipulación y de muchas más jajaja se veía bien mal la neta"
"2.0","unotv","JoshTrue-xt9bf","28/04/2024","Claro que xochitl fue mas xochitl..... Mas lavandera de barrio y cero propuestas realistas","54.0","claro que xochitl fue más xochitl.....más lavandera de barrio y cero propuestas realistas"
"2.0","unotv","marijozroldan6186","28/04/2024","Eso de quitar impuestos a quien gane menos de 15mil se me hace una oportunidad a todos los corruptos para condonar impuestos","23.0","eso de quitar impuestos a quien gane menos de 15mil se me hace una oportunidad a todos los corruptos para condonar impuestos"
"2.0","unotv","lorenaguadalupegarcia6367","28/04/2024","la gasolina ya aumentoo en meses lo que no subio en añoos","9.0","la gasolina ya aumentoo en meses lo que no subio en añoos"
"2.0","unotv","hectordanielalmarazruiz2626","28/04/2024","Claudia bastante fuerte, Maynes presente, pero  Xochil le falta leer Maquiavelo","33.0","claudia bastante fuerte,maynez presente,pero xochitl le falta leer maquiavelo"
"2.0","unotv","lorenzolopez1835","28/04/2024","Por qué le quitaron el audio a maynez se pasan de lanza esto es corrupción en lo absoluto","11.0","por qué le quitaron el audio a maynez se pasan de lanza esto es corrupción en lo absoluto"
"2.0","unotv","jeikotrodriguez","28/04/2024","Me gustaría q este msj si llegara alos candidatos y q si cumplan c apoyado por Claudiaon algo y q a todas las personas q estén con una discapacidad los apoyen más y q en los hospitales del imss no les nieguen el papel para poder anotarse al programa y q no les digan alas personas con discapacidad q ellos si pueden trabajar","16.0","me gustaría que este msj si llegara a lo candidatos y que si cumplan c apoyado por claudiaon algo y que a todas las personas que estén con una discapacidad los apoyen más y que en los hospitales del IMSS no les nieguen el papel para poder anotarse al programa y que no les digan a las personas con discapacidad que ellos si pueden trabajar"
"2.0","unotv","natycaudillo4523","28/04/2024","Que pasó ahí con la despedida de Máynez, lo silenciaron y pusieron la voz de la botarga.","23.0","que pasó ahí con la despedida de maynez,lo silenciaron y pusieron la voz de la botarga."
"2.0","unotv","benitosolis7773","28/04/2024","Candidatos debemos hablar de un problema fuerte que vivimos día a día en todo el territorio méxicano  "" LA INSEGURIDAD""","3.0","candidatos debemos hablar de un problema fuerte que vivimos día a día en todo el territorio méxicano""la inseguridad"""
"2.0","unotv","Rovi-vs4in","28/04/2024","Auch me dolió, pero me duele más un México corrupto.","7.0","auch me dolió,pero me duele más un méxico corrupto."
"2.0","unotv","BOBADILLAFLORESKARINA","28/04/2024","Para Maynez, la UAM Xochimilco es una escuela donde los estudiantes son libres de pensar y decir a pensamiento crítico y como en todos lados no todos van a ser tan racionales   Pero únicamente por correo institucional fue avisado su visita a nuestra escuela. Pensar que alguien más tiene que mandar a arruinar una conferencia es irracional, así como en el pueblo, en las instituciones también hay a favor y contra.  Al momento la disputa en su visita fue por expresión libre de los compañeros y que triste que al final si parece marketing que no funcionó y ahora es raro que sea culpa de alguien más cuando muy pocos compañeros, estando más enfocados en la escuela, nos enteramos de último momento","11.0","para maynez,la uam xochimilco es una escuela donde los estudiantes son libres de pensar y decir a pensamiento crítico y como en todos lados no todos van a hacer tan racionales pero únicamente por correo institucional fue avisado su visita a nuestra escuela.pensar que alguien más tiene que mandar a arruinar una conferencia es irracional,así como en el pueblo,en las instituciones también hay a favor y contra.al momento la disputa en su visita fue por expresión libre de los compañeros y que triste que al final si parece marketing que no funcionó y ahora es raro que sea culpa de alguien más cuando muy pocos compañeros,estando más enfocados en la escuela,nos enteramos de último momento"
"2.0","unotv","refugiosanchez4691","28/04/2024","Fuera el PRIAN","10.0","fuera el prian rpresentado por xochitl"
"2.0","unotv","geovanniruiz1821","28/04/2024","Vamos Claudia","43.0","vamos claudia"
"2.0","unotv","karolholandajimenezm.1802","28/04/2024","La gasolina SI subió. Me hizo desconfiar en la candidata Claudia.","16.0","la gasolina si subió.me hizo desconfiar en la candidata claudia."
"2.0","unotv","MKBR__10","28/04/2024","Alch el unico que parece un poco lógico es el Maynez","4.0","alch el unico que parece un poco lógico es el maynez"
"2.0","unotv","KevinAlfabica","28/04/2024","Voy con Jorge Maynez, me gustaron sus propuestas y fue el que a mi parecer fue el más conciso, breve y directo a cada pregunta.","10.0","oye con jorge maynez,me gustaron sus propuestas y fue el que a mi parecer fue el más conciso,breve y directo a cada pregunta."
"2.0","unotv","PalmanGadfer","28/04/2024","MIN.33:55","2.0","min.33:55"
"2.0","unotv","marisolflores3512","28/04/2024","Jajajaja yo creo que Claudia nunca le pone gasolina a su coche,ella si cree que está el litro a $10","10.0","jajajaja yo creo que claudia nunca le pone gasolina a su coche,ella si creé que está el litro a$10"
"2.0","unotv","pedrosolano2392","28/04/2024","Xochil no tiene proyecto real de infraesctructura","6.0","xochitl no tiene proyecto real de infraesctructura"
"2.0","unotv","LuisMartinez-cs9pf","28/04/2024","La Chochil, y Claudia se la pasaron en ataques, el más centrado, ecuánime es Máynez, definitivamente Xóchitl actúa más por instinto de agredir y no con la cabeza, Claudia creo que no aporto nada nuevo, y Máynez tiene coherencia y más ideas claras.","3.0","la xochitl,y claudia se la pasaron en ataques,el más centrado,ecuánime es maynez,definitivamente xochitl actúa más por instinto de agredir y no con la cabeza,claudia creo que no aporto nada nuevo,y maynez tiene coherencia y más ideas claras."
"2.0","unotv","silviaperez578","28/04/2024","Xochitl sigue con lo mismo del primer debate, solamente atacar, atacar y atacar, no hay propuestas reales  por parte de ella","12.0","xochitl sigue con lo mismo del primer debate,solamente atacar,atacar y atacar,no hay propuestas reales por parte de ella"
"2.0","unotv","marianaolvera8969","28/04/2024","No que xochil no es militante de ningún partido","13.0","no que xochitl no es militante de ningún partido"
"2.0","unotv","DonChui00","28/04/2024","...","0.0","..."
"2.0","unotv","MasterAttitude96","28/04/2024","Ni a cual irle, debate de risa.","6.0","ni a cual irle,debate de risa."
"2.0","unotv","slopezemar9405","28/04/2024","Por qué permitieron que xochitl usara chicharo en el debate?  En el minuto 39:55 en la participación de esa señora se ve claramente el cable del chicharo.","8.0","por qué permitieron que xochitl usara chicharo en el debate?en el minuto 39:55 en la participación de esa señora se ve claramente el cable del chicharo."
"2.0","unotv","carinazarate2033","28/04/2024","Que grosera es Xóchilt, poca educación.","6.0","que grosera es xochitl,poca educación."
"2.0","unotv","jonathanloerajacobo1084","28/04/2024","xochitl, a dónde vas con esa agua contaminada, en torreon coahuila el agua está igual y está gobernado por tu partido","4.0","xochitl,a dónde vas con esa agua contaminada,en torreon coahuila el agua está igual y está gobernado por tu partido"
"2.0","unotv","camilo1720","28/04/2024","A Xóchitl le dijieron que el día que pueda pronunciar la erre, le darán la presidencia","9.0","a xochitl le dijieron que el día que pueda pronunciar la erre,le darán la presidencia"
"2.0","unotv","MMCazariN","28/04/2024","Ese Maynez está más preparado que la Cochil.","3.0","ese maynez está más preparado que la xochitl."
"2.0","unotv","limonferrercuin5179","28/04/2024","Malecho que la Sra Xochitl esté muequeando, hablando o enseñando sus gráficas fuera de sus tiempos, que mal que no pongan orden al momento, le gusta decir ""verdades"" pero le duele escuchar aciertos, resultados del actual gobierno y comienza con sus niñerias","4.0","malecho que la señora xochitl esté muequeando,hablando o enseñando sus gráficas fuera de sus tiempos,que mal que no pongan orden al momento,le gusta decir""verdades""pero le duele escuchar aciertos,resultados del actual gobierno y comienza con sus niñerias"
"2.0","unotv","user-wc2vt9ef1g","28/04/2024","Claudia habla de mejorar las pensiones cuando fue  jefa de gobierno mando a los granaderos   a callar a un grupo de adultos mayores de la CDMX cuando estos reclamaban  el retraso de más de un año  en sus pensiones puso a un tipo en el sindicato del único para quitarles más  derechos  a  los trabajadores, de la CDMX es  capaz de todo  con tal de no dañar tu imagen.","2.0","claudia habla de mejorar las pensiones cuando fue jefa de gobierno mando a los granaderos a callar a un grupo de adultos mayores de la cdmx cuando estos reclamaban el retraso de más de un año en sus pensiones puso a un tipo en el sindicato del único para quitarles más derechos a los trabajadores,de la cdmx es capaz de todo con tal de no dañar tu imagen."
"2.0","unotv","lucianomartinezleyva3845","28/04/2024","Claudia vamos por todo no t preocupes todo Monterrey, Gpe, y yo estamos con morena","32.0","claudia vamos por todo no t preocupes todo monterrey,gpe,y yo estamos con morena"
